dagG3.txt 3_2x4.txt True 0.04132231404958678 0.07 570.0 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 1] 
dagG3.txt 3_2x4.txt True 0.0743801652892562 0.1 554.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1] 
dagG3.txt 3_2x4.txt True 0.11570247933884298 0.15 511.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 3, 1, 3, 1, 1, 7, 3, 1, 7] 
dagG3.txt 3_2x4.txt True 0.1322314049586777 0.2 530.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 5] 
dagG3.txt 3_2x4.txt True 0.1322314049586777 0.3 530.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 5] 
dagG3.txt 3_2x4.txt True 0.1322314049586777 0.4 530.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 5, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 5] 
dagG3.txt 3_2x4.txt True 0.4049586776859504 0.5 211.0 [1, 3, 3, 5, 3, 5, 3, 3, 3, 5, 5, 5, 1, 3, 3, 1, 3, 5, 3, 1, 6, 1, 5, 3, 5, 3, 5, 5, 3, 5, 7, 1, 5, 1, 1, 5, 5, 7, 1, 7, 7, 7, 7, 1, 7, 7, 5, 7, 7, 1, 1, 1, 1, 7, 1, 7, 7, 1, 7, 7, 1, 1, 7, 7, 1, 7, 1, 7, 7, 7, 1, 7, 1, 7, 7, 1, 6, 7, 7, 7] 
dagG3.txt 3_2x4.txt True 0.5371900826446281 0.6 200.0 [5, 3, 3, 1, 3, 7, 3, 5, 3, 6, 0, 3, 5, 5, 5, 1, 5, 0, 3, 1, 1, 5, 3, 3, 1, 3, 0, 1, 5, 6, 7, 5, 4, 5, 1, 3, 6, 1, 1, 7, 7, 2, 1, 1, 7, 7, 1, 2, 7, 5, 1, 5, 1, 1, 1, 7, 7, 7, 3, 1, 5, 1, 2, 7, 1, 7, 5, 1, 1, 2, 6, 5, 5, 7, 1, 3, 6, 2, 7, 3] 
dagG3.txt 3_2x4.txt True 0.5661157024793388 0.7 142.0 [3, 1, 5, 2, 1, 3, 1, 5, 1, 4, 3, 1, 3, 5, 1, 3, 5, 3, 1, 3, 3, 3, 3, 5, 7, 1, 3, 1, 5, 2, 7, 3, 1, 3, 3, 3, 2, 5, 7, 1, 7, 7, 5, 7, 5, 7, 7, 7, 5, 4, 5, 4, 5, 5, 7, 1, 5, 3, 6, 2, 7, 7, 1, 1, 5, 7, 4, 5, 5, 7, 0, 6, 7, 5, 6, 7, 0, 5, 1, 0] 
dagG3.txt 3_2x4.txt True 0.756198347107438 1 148.5 [6, 7, 7, 6, 7, 1, 7, 1, 7, 1, 1, 7, 5, 1, 1, 6, 2, 4, 1, 5, 5, 0, 4, 6, 5, 1, 7, 0, 7, 0, 7, 4, 7, 3, 5, 4, 1, 7, 2, 7, 5, 1, 5, 5, 1, 1, 2, 7, 3, 3, 5, 3, 3, 5, 3, 1, 5, 3, 5, 7, 3, 3, 5, 7, 5, 7, 3, 0, 2, 3, 3, 3, 3, 3, 3, 1, 3, 5, 1, 5] 
dagG3.txt 3_2x2.txt True 0.04132231404958678 0.07 760.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0] 
dagG3.txt 3_2x2.txt True 0.0743801652892562 0.1 739.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0] 
dagG3.txt 3_2x2.txt True 0.06198347107438017 0.15 730.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2] 
dagG3.txt 3_2x2.txt True 0.13636363636363635 0.2 698.3333333333334 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3] 
dagG3.txt 3_2x2.txt True 0.13636363636363635 0.3 698.3333333333334 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3] 
dagG3.txt 3_2x2.txt True 0.13636363636363635 0.4 698.3333333333334 [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 3] 
dagG3.txt 3_2x2.txt True 0.44214876033057854 0.5 327.0 [0, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 0, 2, 2, 0, 2, 1, 2, 0, 2, 0, 1, 2, 1, 2, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 2, 3, 3, 3, 0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 2, 3, 2, 3, 0, 0, 3, 0, 2, 2, 3, 3, 2, 3, 2, 3, 0, 3, 2, 0, 2, 0, 0, 2, 2, 2, 3, 3] 
dagG3.txt 3_2x2.txt True 0.4834710743801653 0.6 285.0 [0, 2, 2, 3, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 3, 0, 2, 2, 3, 1, 0, 2, 2, 3, 2, 2, 2, 0, 0, 2, 0, 2, 0, 3, 2, 0, 3, 1, 2, 2, 1, 3, 3, 2, 2, 3, 1, 2, 3, 1, 3, 1, 1, 1, 2, 2, 3, 0, 3, 0, 1, 1, 2, 1, 2, 0, 1, 1, 1, 1, 0, 3, 2, 3, 1, 1, 0, 2, 0] 
dagG3.txt 3_2x2.txt True 0.4132231404958678 0.7 278.6666666666667 [0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 3, 0, 1, 1, 1, 1, 0, 3, 2, 2, 3, 0, 3, 2, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 3, 2, 3, 2, 1, 3, 2, 2, 2, 3, 3, 2, 0, 1, 3, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3] 
dagG3.txt 3_2x2.txt True 0.6239669421487604 1 269.5 [1, 3, 0, 1, 1, 2, 2, 0, 3, 1, 2, 2, 0, 2, 1, 0, 0, 1, 3, 0, 3, 2, 1, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 3, 2, 2, 2, 0, 3, 2, 0, 2, 2, 2, 1, 0, 2, 3, 3, 3, 2, 0, 0, 3, 0, 2, 2, 2, 2, 0, 0, 2, 0, 1, 3, 3, 3, 2, 2, 0, 3, 3, 0, 2, 3] 
dagG3.txt 3_2x1.txt True 0.04132231404958678 0.07 760.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0] 
dagG3.txt 3_2x1.txt True 0.0 0.1 806.6666666666666 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagG3.txt 3_2x1.txt True 0.06198347107438017 0.15 730.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1] 
