dag17.txt 3_2x4.txt True 0.0 0.04 2703360.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag17.txt 3_2x4.txt True 0.04395604395604396 0.06 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x4.txt True 0.04395604395604396 0.08 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x4.txt True 0.04395604395604396 0.1 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x4.txt True 0.10989010989010989 0.12 2826240.0 [3, 3, 3, 1, 2, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3] 
dag17.txt 3_2x4.txt True 0.12087912087912088 0.14 1531904.0 [2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2] 
dag17.txt 3_2x4.txt True 0.14285714285714285 0.16 1662976.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag17.txt 3_2x4.txt True 0.14285714285714285 0.18 1662976.0 [2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag17.txt 3_2x4.txt True 0.18681318681318682 0.2 1048576.0 [2, 6, 2, 2, 0, 2, 2, 1, 1, 6, 5, 5, 5, 2, 6, 2, 2, 6, 2, 1, 2, 6, 6, 2, 6, 6, 6, 2, 2, 5, 6, 3, 6, 6, 6, 0, 3, 6, 6, 6, 6, 6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 5, 6, 5, 6, 4, 4, 6, 6, 6, 6, 6, 6] 
dag17.txt 3_2x4.txt True 0.21978021978021978 0.25 988501.3333333334 [2, 6, 2, 2, 0, 2, 2, 1, 1, 6, 4, 3, 4, 2, 6, 2, 2, 6, 2, 1, 2, 6, 6, 2, 6, 6, 6, 2, 2, 4, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 4, 5, 3, 6, 6, 6, 5, 5, 6, 6, 6, 6] 
dag17.txt 3_2x4.txt True 0.2967032967032967 0.3 540672.0 [3, 1, 3, 3, 2, 3, 3, 7, 7, 1, 6, 7, 6, 3, 1, 3, 3, 1, 2, 7, 2, 1, 1, 3, 1, 5, 1, 2, 2, 6, 5, 0, 2, 1, 1, 0, 0, 4, 1, 1, 1, 4, 4, 1, 4, 4, 0, 7, 4, 5, 5, 6, 5, 7, 5, 0, 0, 5, 5, 5, 5, 5, 5] 
dag17.txt 3_2x4.txt True 0.34065934065934067 0.35 524288.0 [4, 2, 4, 5, 4, 5, 4, 6, 6, 2, 3, 1, 3, 4, 2, 5, 4, 2, 4, 6, 5, 4, 6, 4, 4, 0, 6, 5, 5, 1, 0, 2, 5, 6, 6, 3, 3, 7, 6, 6, 6, 7, 7, 2, 7, 7, 2, 0, 7, 7, 7, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.4 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.45 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.5 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.55 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.6 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.65 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.7 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.75 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.8 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.85 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.9 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 0.95 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 3_2x4.txt True 0.37362637362637363 1 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.0 0.04 1622016.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag17.txt 5_4_3_2x2.txt True 0.04395604395604396 0.06 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt True 0.04395604395604396 0.08 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt True 0.04395604395604396 0.1 2348373.3333333335 [2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt True 0.10989010989010989 0.12 2826240.0 [3, 3, 3, 1, 2, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3] 
dag17.txt 5_4_3_2x2.txt True 0.12087912087912088 0.14 1501866.6666666667 [2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2] 
dag17.txt 5_4_3_2x2.txt True 0.14285714285714285 0.16 1332565.3333333333 [2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag17.txt 5_4_3_2x2.txt True 0.14285714285714285 0.18 1332565.3333333333 [2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 0, 0, 2, 1, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 
dag17.txt 5_4_3_2x2.txt True 0.18681318681318682 0.2 1048576.0 [2, 6, 2, 2, 0, 2, 2, 1, 1, 6, 5, 5, 5, 2, 6, 2, 2, 6, 2, 1, 2, 6, 6, 2, 6, 6, 6, 2, 2, 5, 6, 3, 6, 6, 6, 0, 3, 6, 6, 6, 6, 6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 5, 6, 5, 6, 4, 4, 6, 6, 6, 6, 6, 6] 
dag17.txt 5_4_3_2x2.txt True 0.21978021978021978 0.25 988501.3333333334 [2, 6, 2, 2, 0, 2, 2, 1, 1, 6, 4, 3, 4, 2, 6, 2, 2, 6, 2, 1, 2, 6, 6, 2, 6, 6, 6, 2, 2, 4, 6, 6, 6, 6, 6, 0, 6, 6, 6, 6, 6, 5, 5, 6, 5, 5, 6, 5, 5, 5, 5, 4, 5, 3, 6, 6, 6, 5, 5, 6, 6, 6, 6] 
dag17.txt 5_4_3_2x2.txt True 0.2967032967032967 0.3 540672.0 [3, 1, 3, 3, 2, 3, 3, 7, 7, 1, 6, 7, 6, 3, 1, 3, 3, 1, 2, 7, 2, 1, 1, 3, 1, 5, 1, 2, 2, 6, 5, 0, 2, 1, 1, 0, 0, 4, 1, 1, 1, 4, 4, 1, 4, 4, 0, 7, 4, 5, 5, 6, 5, 7, 5, 0, 0, 5, 5, 5, 5, 5, 5] 
dag17.txt 5_4_3_2x2.txt True 0.34065934065934067 0.35 524288.0 [4, 2, 4, 5, 4, 5, 4, 6, 6, 2, 3, 1, 3, 4, 2, 5, 4, 2, 4, 6, 5, 4, 6, 4, 4, 0, 6, 5, 5, 1, 0, 2, 5, 6, 6, 3, 3, 7, 6, 6, 6, 7, 7, 2, 7, 7, 2, 0, 7, 7, 7, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.4 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.45 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.5 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.55 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.6 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
dag17.txt 5_4_3_2x2.txt True 0.37362637362637363 0.65 524288.0 [0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 7, 6, 6, 0, 1, 2, 0, 6, 0, 3, 3, 0, 2, 0, 0, 5, 2, 3, 3, 7, 5, 1, 3, 1, 2, 1, 1, 4, 2, 1, 2, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 7, 4, 7, 5, 5, 5, 5, 4, 1, 5, 1, 5] 
