dag13.txt 3_2x5.txt True 0.2682926829268293 0.3 884736.0 [8, 7, 4, 8, 9, 0, 6, 6, 6, 4, 0, 4, 2, 2, 0, 4, 6, 4, 4, 0, 0, 6, 2, 6, 0, 4, 4, 2, 8, 0, 8, 4, 0, 2, 2, 2, 2, 2, 0, 4, 0, 4, 0, 2, 2, 6, 0, 0, 2, 2, 0, 6, 0, 2, 3, 0, 0, 2, 2, 2, 2, 0, 1, 5, 1, 3, 0, 6, 0, 6, 6, 0, 6, 2, 2, 4, 2, 6, 2, 6, 6, 6, 6] 
dag13.txt 3_2x5.txt True 0.34959349593495936 0.35 475136.0 [6, 6, 3, 6, 0, 8, 6, 3, 6, 7, 1, 7, 0, 1, 1, 7, 6, 7, 7, 1, 1, 6, 0, 3, 1, 3, 3, 0, 6, 4, 6, 7, 5, 1, 0, 0, 0, 1, 8, 3, 8, 3, 8, 0, 2, 6, 8, 5, 2, 0, 5, 4, 4, 0, 1, 9, 9, 9, 9, 1, 1, 9, 9, 2, 2, 1, 4, 3, 4, 5, 5, 4, 4, 7, 1, 7, 7, 4, 7, 8, 4, 8, 8] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.4 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.45 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.5 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.55 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.6 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.65 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.7 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.75 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.8 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.85 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.9 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 0.95 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x5.txt True 0.37398373983739835 1 475136.0 [1, 4, 1, 1, 8, 4, 4, 4, 2, 3, 0, 8, 6, 5, 4, 3, 4, 3, 3, 4, 0, 4, 8, 4, 0, 4, 1, 8, 1, 0, 1, 8, 0, 3, 8, 5, 5, 9, 5, 1, 5, 9, 5, 8, 9, 5, 5, 0, 9, 8, 2, 2, 2, 6, 3, 7, 7, 6, 6, 7, 7, 7, 6, 6, 6, 3, 2, 0, 2, 0, 0, 2, 2, 5, 5, 5, 5, 2, 5, 4, 2, 4, 4] 
dag13.txt 3_2x4.txt True 0.0 0.04 3222186.6666666665 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.0 0.06 3222186.6666666665 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.06504065040650407 0.08 2867200.0 [2, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.06504065040650407 0.1 2867200.0 [2, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.06504065040650407 0.12 2867200.0 [2, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 3_2x4.txt True 0.12195121951219512 0.14 2206378.6666666665 [4, 2, 0, 4, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 2] 
dag13.txt 3_2x4.txt True 0.14634146341463414 0.16 2048000.0 [0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 4, 0, 4, 0, 0, 2, 4, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2] 
dag13.txt 3_2x4.txt True 0.17073170731707318 0.18 1611093.3333333333 [6, 4, 0, 6, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 4, 2, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag13.txt 3_2x4.txt True 0.17073170731707318 0.2 1611093.3333333333 [6, 4, 0, 6, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 0, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 4, 2, 4, 4, 4, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag13.txt 3_2x4.txt True 0.21951219512195122 0.25 1310720.0 [0, 6, 0, 0, 0, 2, 2, 2, 6, 0, 3, 0, 0, 0, 2, 2, 6, 0, 0, 2, 3, 2, 0, 2, 3, 2, 0, 3, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 4, 4, 0, 0, 0, 4, 4, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 6, 0, 2, 6, 6, 6] 
dag13.txt 3_2x4.txt True 0.2926829268292683 0.3 565248.0 [4, 5, 4, 4, 1, 7, 5, 5, 5, 6, 0, 1, 1, 0, 0, 3, 5, 6, 6, 0, 0, 5, 1, 5, 0, 4, 4, 1, 4, 0, 4, 1, 0, 6, 1, 1, 1, 2, 7, 4, 7, 4, 7, 1, 2, 0, 0, 0, 2, 1, 0, 6, 0, 1, 6, 0, 0, 2, 2, 6, 6, 0, 2, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 5, 6, 5, 5, 5, 5] 
dag13.txt 3_2x4.txt True 0.34959349593495936 0.35 606208.0 [6, 1, 1, 6, 0, 7, 1, 1, 1, 5, 6, 2, 0, 5, 7, 3, 1, 2, 2, 7, 6, 1, 0, 1, 6, 1, 1, 0, 6, 6, 6, 0, 6, 5, 0, 0, 0, 5, 7, 2, 7, 2, 7, 0, 5, 7, 7, 6, 2, 0, 7, 5, 5, 0, 5, 4, 4, 2, 0, 4, 4, 4, 5, 5, 5, 4, 5, 1, 5, 3, 3, 6, 3, 0, 4, 2, 0, 3, 4, 7, 3, 3, 3] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.4 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.45 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.5 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.55 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.6 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.65 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.7 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.75 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.8 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.85 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.9 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 0.95 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 3_2x4.txt True 0.37398373983739835 1 606208.0 [0, 7, 0, 0, 3, 1, 7, 7, 7, 2, 4, 3, 3, 3, 1, 6, 7, 2, 2, 1, 4, 7, 3, 7, 4, 6, 0, 3, 0, 6, 0, 3, 0, 2, 3, 3, 3, 2, 1, 0, 1, 5, 1, 3, 4, 7, 7, 7, 5, 3, 7, 7, 7, 3, 0, 4, 4, 5, 5, 5, 2, 4, 5, 4, 5, 2, 7, 6, 7, 6, 6, 6, 6, 2, 2, 2, 2, 7, 2, 2, 1, 2, 1] 
dag13.txt 5_4_3_2x2.txt True 0.0 0.04 1933312.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 5_4_3_2x2.txt True 0.0 0.06 1933312.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 5_4_3_2x2.txt True 0.06504065040650407 0.08 1720320.0 [4, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 5_4_3_2x2.txt True 0.06504065040650407 0.1 1720320.0 [4, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 5_4_3_2x2.txt True 0.06504065040650407 0.12 1720320.0 [4, 5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag13.txt 5_4_3_2x2.txt True 0.12195121951219512 0.14 1323827.2 [1, 4, 0, 1, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 0, 0, 4, 4, 4, 4, 4, 4] 
dag13.txt 5_4_3_2x2.txt True 0.14634146341463414 0.16 1228800.0 [0, 4, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 4, 0, 4, 4, 0, 4, 0, 0, 0, 0, 4, 0, 0, 4, 0, 4] 
dag13.txt 5_4_3_2x2.txt True 0.17073170731707318 0.18 966656.0 [5, 1, 0, 5, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 4, 0, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1] 
