dag0.txt 3_2x4.txt True 0.2986111111111111 0.3 1040384.0 [0, 0, 0, 2, 2, 2, 2, 1, 6, 6, 0, 1, 5, 0, 0, 2, 6, 1, 6, 0, 0, 0, 6, 6, 2, 2, 1, 1, 0, 7, 5, 7, 7, 5, 1, 5, 2, 1, 2, 2, 0, 5, 6, 2, 7, 2, 7, 7, 6, 7, 0, 0, 3, 5, 7, 5, 0, 0, 0, 0, 7, 7, 5, 0, 0, 7, 7, 7, 5, 5, 0, 0, 6, 4, 6, 6, 4, 4, 6, 6, 4, 6, 0, 4, 0, 0, 5, 0, 3, 5, 6, 4, 5, 3, 5, 3] 
dag0.txt 3_2x4.txt True 0.3472222222222222 0.35 770048.0 [1, 3, 0, 4, 5, 4, 4, 4, 6, 1, 6, 4, 2, 0, 6, 5, 6, 1, 1, 1, 5, 5, 1, 3, 4, 5, 5, 1, 5, 4, 2, 5, 2, 5, 1, 2, 4, 1, 5, 3, 0, 2, 3, 3, 4, 3, 7, 4, 2, 7, 0, 0, 3, 0, 4, 0, 3, 0, 0, 0, 7, 7, 1, 3, 6, 2, 7, 2, 2, 2, 2, 2, 6, 2, 1, 6, 2, 2, 6, 6, 4, 0, 1, 4, 0, 0, 2, 1, 3, 1, 6, 4, 1, 1, 1, 1] 
dag0.txt 3_2x4.txt True 0.3958333333333333 0.4 753664.0 [4, 0, 4, 2, 3, 2, 2, 2, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.45 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.5 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.55 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.6 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.65 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.7 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.75 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.8 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.85 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.9 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 0.95 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 3_2x4.txt True 0.4444444444444444 1 638976.0 [4, 4, 4, 2, 3, 2, 2, 6, 7, 6, 0, 2, 7, 2, 0, 2, 6, 2, 7, 4, 3, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 2, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt True 0.034722222222222224 0.04 2352742.4 [0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.05555555555555555 0.06 5480448.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.06944444444444445 0.08 5349376.0 [3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.09027777777777778 0.1 5218304.0 [3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.11805555555555555 0.12 4956160.0 [3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.125 0.14 4268032.0 [3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 0, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3] 
dag0.txt 5_4_3_2x2.txt True 0.1597222222222222 0.16 2990080.0 [3, 0, 3, 1, 1, 1, 3, 3, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.1597222222222222 0.18 2990080.0 [3, 0, 3, 1, 1, 1, 3, 3, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.19444444444444445 0.2 2727936.0 [3, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.25 0.25 2334720.0 [3, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 0, 0, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 3, 0, 3, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0] 
dag0.txt 5_4_3_2x2.txt True 0.2986111111111111 0.3 1040384.0 [0, 0, 0, 2, 2, 2, 2, 1, 6, 6, 0, 1, 5, 0, 0, 2, 6, 1, 6, 0, 0, 0, 6, 6, 2, 2, 1, 1, 0, 7, 5, 7, 7, 5, 1, 5, 2, 1, 2, 2, 0, 5, 6, 2, 7, 2, 7, 7, 6, 7, 0, 0, 3, 5, 7, 5, 0, 0, 0, 0, 7, 7, 5, 0, 0, 7, 7, 7, 5, 5, 0, 0, 6, 4, 6, 6, 4, 4, 6, 6, 4, 6, 0, 4, 0, 0, 5, 0, 3, 5, 6, 4, 5, 3, 5, 3] 
dag0.txt 5_4_3_2x2.txt True 0.3472222222222222 0.35 770048.0 [1, 3, 0, 4, 5, 4, 4, 4, 6, 1, 6, 4, 2, 0, 6, 5, 6, 1, 1, 1, 5, 5, 1, 3, 4, 5, 5, 1, 5, 4, 2, 5, 4, 5, 1, 2, 4, 1, 5, 3, 0, 2, 3, 3, 4, 3, 7, 4, 2, 7, 0, 0, 3, 0, 4, 0, 3, 0, 0, 0, 7, 7, 1, 3, 6, 2, 7, 2, 2, 2, 2, 2, 6, 2, 1, 6, 2, 2, 6, 6, 4, 0, 1, 4, 0, 0, 2, 1, 3, 1, 6, 4, 1, 1, 1, 1] 
dag0.txt 5_4_3_2x2.txt True 0.3958333333333333 0.4 513365.3333333333 [4, 4, 4, 2, 3, 2, 2, 2, 7, 6, 1, 2, 0, 2, 0, 0, 6, 2, 7, 4, 0, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 7, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 6, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt True 0.4444444444444444 0.45 499712.0 [4, 4, 4, 2, 3, 2, 2, 4, 7, 6, 1, 2, 0, 2, 0, 0, 6, 2, 7, 4, 0, 3, 7, 7, 2, 3, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 1, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 4, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt True 0.4583333333333333 0.5 471859.2 [4, 4, 4, 2, 3, 2, 2, 4, 7, 6, 1, 2, 0, 2, 0, 0, 6, 2, 7, 4, 0, 3, 7, 7, 2, 5, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 1, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 4, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt True 0.4583333333333333 0.55 471859.2 [4, 4, 4, 2, 3, 2, 2, 4, 7, 6, 1, 2, 0, 2, 0, 0, 6, 2, 7, 4, 0, 3, 7, 7, 2, 5, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 1, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 4, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
dag0.txt 5_4_3_2x2.txt True 0.4583333333333333 0.6 471859.2 [4, 4, 4, 2, 3, 2, 2, 4, 7, 6, 1, 2, 0, 2, 0, 0, 6, 2, 7, 4, 0, 3, 7, 7, 2, 5, 2, 2, 3, 0, 7, 3, 0, 3, 2, 5, 2, 2, 3, 2, 1, 5, 7, 2, 0, 2, 0, 0, 7, 0, 2, 2, 1, 5, 0, 5, 7, 5, 5, 5, 1, 1, 7, 5, 1, 1, 1, 1, 5, 5, 1, 1, 4, 0, 6, 6, 6, 0, 6, 6, 0, 6, 4, 0, 1, 1, 4, 1, 7, 4, 6, 4, 5, 4, 4, 4] 
