dagF48.txt 3_2x4.txt True 0.04932735426008968 0.07 496.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 7, 7, 1, 1] 
dagF48.txt 3_2x4.txt True 0.04932735426008968 0.1 496.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 7, 7, 1, 1] 
dagF48.txt 3_2x4.txt True 0.1210762331838565 0.15 450.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 7, 1, 7, 1, 1, 1, 5, 1, 1, 3, 7, 1, 3, 3, 1, 5, 5, 3, 3, 1, 1, 1, 1] 
dagF48.txt 3_2x4.txt True 0.15695067264573992 0.2 422.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 4, 1, 7, 7, 1, 1, 4, 1, 1, 1, 1, 1, 3, 4, 4, 7, 1, 3, 1, 4, 1, 3, 1, 7, 7, 4, 4, 3, 1] 
dagF48.txt 3_2x4.txt True 0.15695067264573992 0.3 422.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 4, 1, 7, 7, 1, 1, 4, 1, 1, 1, 1, 1, 3, 4, 4, 7, 1, 3, 1, 4, 1, 3, 1, 7, 7, 4, 4, 3, 1] 
dagF48.txt 3_2x4.txt True 0.15695067264573992 0.4 422.25 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 4, 1, 7, 7, 1, 1, 4, 1, 1, 1, 1, 1, 3, 4, 4, 7, 1, 3, 1, 4, 1, 3, 1, 7, 7, 4, 4, 3, 1] 
dagF48.txt 3_2x4.txt True 0.43946188340807174 0.5 161.25 [5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 1, 3, 3, 5, 1, 5, 7, 5, 5, 7, 3, 2, 7, 7, 5, 7, 7, 2, 1, 3, 1, 2, 7, 7, 7, 2, 3, 7, 1, 7, 1, 3, 1, 1, 3, 7, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1, 2] 
dagF48.txt 3_2x4.txt True 0.5067264573991032 0.6 152.25 [6, 1, 7, 7, 7, 1, 7, 7, 1, 1, 7, 7, 7, 1, 1, 7, 7, 7, 1, 7, 1, 3, 6, 7, 1, 7, 2, 1, 5, 7, 3, 5, 7, 5, 5, 5, 1, 1, 5, 3, 1, 7, 5, 3, 5, 5, 3, 5, 3, 5, 3, 3, 4, 6, 1, 5, 7, 1, 5, 3, 3, 3, 3, 7, 5, 3, 3, 1, 1, 3, 2, 3, 3, 1, 4] 
dagF48.txt 3_2x4.txt True 0.5246636771300448 0.7 167.0 [1, 7, 7, 7, 7, 1, 7, 7, 1, 1, 7, 1, 7, 7, 2, 7, 7, 7, 1, 7, 2, 1, 1, 7, 3, 7, 2, 7, 6, 7, 7, 1, 0, 2, 3, 7, 5, 1, 3, 1, 5, 1, 3, 1, 7, 7, 4, 2, 5, 3, 0, 1, 5, 6, 5, 4, 1, 4, 3, 4, 3, 7, 5, 1, 7, 5, 0, 6, 5, 7, 7, 0, 3, 6, 6] 
dagF48.txt 3_2x4.txt True 0.7533632286995515 1 113.5 [7, 5, 7, 6, 7, 4, 5, 0, 4, 7, 3, 1, 4, 3, 1, 3, 7, 7, 6, 1, 6, 7, 1, 7, 3, 7, 1, 5, 3, 3, 5, 3, 1, 5, 0, 3, 1, 2, 5, 0, 1, 1, 2, 0, 2, 3, 1, 5, 7, 5, 3, 0, 7, 3, 7, 5, 1, 5, 7, 1, 5, 1, 3, 5, 2, 7, 3, 7, 3, 1, 2, 3, 5, 5, 5] 
dagF48.txt 3_2x2.txt True 0.04932735426008968 0.07 662.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0] 
dagF48.txt 3_2x2.txt True 0.04932735426008968 0.1 662.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0] 
dagF48.txt 3_2x2.txt True 0.09865470852017937 0.15 638.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 2, 2, 0, 3, 1, 2, 2, 0, 0, 0, 0] 
dagF48.txt 3_2x2.txt True 0.13901345291479822 0.2 595.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 2, 0, 1, 0, 1, 1, 3, 0, 3, 0] 
dagF48.txt 3_2x2.txt True 0.13901345291479822 0.3 595.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 2, 0, 1, 0, 1, 1, 3, 0, 3, 0] 
dagF48.txt 3_2x2.txt True 0.13901345291479822 0.4 595.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 2, 0, 1, 0, 1, 1, 3, 0, 3, 0] 
dagF48.txt 3_2x2.txt True 0.3004484304932735 0.5 300.6666666666667 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 3, 2, 0, 2, 0, 2, 0, 0, 2, 0, 3, 2, 2, 0, 2, 2, 0, 2, 3, 2, 0, 2, 2, 2, 3, 0, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 2, 2, 0, 3, 3, 2, 2, 2, 3, 3, 0, 2, 2, 2, 3, 3] 
dagF48.txt 3_2x2.txt True 0.49327354260089684 0.6 257.3333333333333 [3, 1, 2, 2, 2, 0, 2, 2, 0, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 3, 2, 0, 3, 0, 3, 3, 3, 1, 1, 3, 1, 1, 0, 3, 0, 3, 3, 0, 3, 2, 3, 0, 0, 1, 3, 2, 3, 0, 2, 3, 0, 0, 0, 2, 2, 3, 2, 0, 2, 2, 0, 3, 0, 0, 2, 1] 
dagF48.txt 3_2x2.txt True 0.42152466367713004 0.7 245.0 [2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 3, 1, 1, 2, 3, 0, 1, 2, 2, 0, 3, 1, 0, 1, 2, 3, 3, 0, 2, 2, 2, 3, 2, 0, 2, 0, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 0, 3, 2, 2] 
dagF48.txt 3_2x2.txt True 0.6547085201793722 1 219.0 [2, 2, 0, 0, 2, 3, 3, 2, 3, 0, 3, 1, 3, 1, 0, 3, 2, 2, 1, 0, 1, 1, 3, 0, 2, 2, 2, 2, 0, 3, 3, 1, 1, 0, 3, 0, 0, 2, 2, 1, 1, 2, 2, 1, 0, 2, 3, 0, 0, 2, 2, 1, 0, 2, 1, 0, 2, 0, 2, 3, 2, 3, 0, 1, 0, 0, 0, 2, 3, 3, 0, 2, 0, 3, 2] 
dagF48.txt 3_2x1.txt True 0.0 0.07 718.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagF48.txt 3_2x1.txt True 0.0 0.1 718.0 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] 
dagF48.txt 3_2x1.txt True 0.09417040358744394 0.15 645.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0] 
dagF48.txt 3_2x1.txt True 0.1031390134529148 0.2 625.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0] 
dagF48.txt 3_2x1.txt True 0.1031390134529148 0.3 625.3333333333334 [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0] 
