dagO67.txt 3_2x4.txt True 0.05252918287937743 0.07 1125.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 0, 7, 7, 0, 0, 1, 7, 0, 1, 0, 7, 0, 7, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0] 
dagO67.txt 3_2x4.txt True 0.06031128404669261 0.1 1076.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 1, 7, 7, 7, 7, 0, 0, 1, 1, 7, 7, 0, 1, 1, 7, 1, 1, 1, 1, 1, 7, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1] 
dagO67.txt 3_2x4.txt True 0.11089494163424124 0.15 1055.5 [7, 7, 7, 7, 7, 2, 7, 7, 7, 2, 7, 7, 2, 7, 2, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 7, 3, 7, 7, 7, 3, 0, 1, 3, 7, 3, 7, 3, 7, 1, 3, 1, 3, 0, 7, 1, 0, 3, 1, 1, 7, 3, 1, 1, 0, 3, 3, 1, 0, 0, 0] 
dagO67.txt 3_2x4.txt True 0.1264591439688716 0.2 959.0 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 2, 1, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 3, 7, 1, 1, 0, 2, 0, 1, 2, 0, 0, 7, 1, 0, 2, 3, 0, 1, 0, 7, 0, 2, 3, 0, 3, 0, 2, 0, 3, 2, 0, 3, 3, 7, 0, 3, 3, 2, 0, 0, 3, 3, 2, 2] 
dagO67.txt 3_2x4.txt True 0.15953307392996108 0.3 897.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 0, 7, 7, 1, 7, 7, 7, 7, 0, 0, 7, 3, 7, 1, 0, 2, 0, 0, 1, 7, 2, 0, 1, 1, 2, 1, 3, 2, 1, 2, 1, 0, 0, 2, 3, 0, 2, 1, 0, 2, 3, 2, 1, 2, 1, 2, 3, 1, 1, 2, 2, 2, 1, 3, 2] 
dagO67.txt 3_2x4.txt True 0.15953307392996108 0.4 897.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 0, 7, 7, 1, 7, 7, 7, 7, 0, 0, 7, 3, 7, 1, 0, 2, 0, 0, 1, 7, 2, 0, 1, 1, 2, 1, 3, 2, 1, 2, 1, 0, 0, 2, 3, 0, 2, 1, 0, 2, 3, 2, 1, 2, 1, 2, 3, 1, 1, 2, 2, 2, 1, 3, 2] 
dagO67.txt 3_2x4.txt True 0.15953307392996108 0.5 897.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 0, 7, 7, 1, 7, 7, 7, 7, 0, 0, 7, 3, 7, 1, 0, 2, 0, 0, 1, 7, 2, 0, 1, 1, 2, 1, 3, 2, 1, 2, 1, 0, 0, 2, 3, 0, 2, 1, 0, 2, 3, 2, 1, 2, 1, 2, 3, 1, 1, 2, 2, 2, 1, 3, 2] 
dagO67.txt 3_2x4.txt True 0.38132295719844356 0.6 312.0 [5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 1, 1, 5, 1, 5, 1, 5, 1, 4, 5, 5, 5, 1, 4, 4, 7, 5, 4, 1, 1, 4, 5, 4, 5, 4, 7, 5, 7, 7, 7, 4, 7, 7, 6, 7, 4, 6, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 6, 7, 7, 7, 7, 0, 1, 1, 0, 1, 1, 7, 7, 0, 1, 7, 5, 1, 5, 5, 1, 5, 0, 1, 5, 1, 5, 0, 1, 1, 5, 5, 0, 5, 1, 5, 1, 1, 1, 5, 1, 5, 1, 5, 3, 0, 0, 1, 5, 2, 0, 2, 1, 5, 3, 2, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3] 
dagO67.txt 3_2x4.txt True 0.4785992217898833 0.7 347.0 [3, 1, 7, 1, 3, 1, 7, 3, 7, 2, 1, 1, 1, 3, 1, 3, 1, 1, 2, 3, 3, 3, 1, 2, 3, 2, 5, 3, 3, 2, 2, 3, 3, 1, 7, 3, 3, 3, 5, 3, 3, 3, 3, 3, 1, 3, 3, 1, 0, 5, 0, 3, 3, 3, 3, 5, 1, 1, 3, 3, 3, 4, 1, 3, 0, 0, 3, 3, 1, 5, 3, 3, 1, 1, 3, 1, 5, 1, 1, 0, 1, 5, 4, 5, 1, 1, 3, 5, 4, 1, 5, 5, 5, 5, 1, 5, 5, 1, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 4, 5, 6, 4, 5, 7, 6, 5, 5, 5, 1, 1, 7, 7, 5, 7, 6, 7, 7, 7, 1, 1, 7, 4, 7, 7, 7, 1, 7, 7, 3, 7, 6, 7, 1, 7, 6, 7, 7, 6, 6, 1, 7, 6, 3, 1, 7, 7, 3, 6, 7, 6] 
dagO67.txt 3_2x4.txt True 0.7023346303501945 1 292.75 [0, 0, 0, 7, 5, 0, 3, 3, 7, 3, 7, 0, 0, 3, 0, 1, 1, 7, 3, 5, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 5, 1, 0, 3, 1, 5, 7, 3, 3, 5, 2, 7, 7, 3, 1, 2, 2, 5, 7, 3, 3, 3, 1, 5, 3, 1, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 2, 2, 3, 5, 5, 3, 1, 2, 3, 2, 3, 2, 1, 5, 5, 1, 5, 3, 1, 7, 3, 7, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 7, 4, 7, 5, 5, 4, 5, 4, 7, 5, 5, 5, 1, 5, 4, 7, 4, 1, 7, 5, 4, 5, 1, 5, 4, 1, 5, 4, 1, 7, 7, 7, 1, 7, 5, 5, 7, 7, 1, 6, 7, 5, 1, 7, 7, 7, 6, 6, 3, 7, 6, 7, 5, 7, 3, 6, 7, 1, 1, 7, 6, 1, 3, 6, 7, 7, 5, 1, 7, 6] 
