dagG54.txt 3_2x4.txt True 0.025423728813559324 0.07 545.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagG54.txt 3_2x4.txt True 0.025423728813559324 0.1 545.5 [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1] 
dagG54.txt 3_2x4.txt True 0.11864406779661017 0.15 477.0 [1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 1] 
dagG54.txt 3_2x4.txt True 0.13983050847457626 0.2 475.25 [3, 3, 7, 3, 3, 3, 3, 3, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 4, 3, 3, 7, 4, 3, 3, 3, 1, 3] 
dagG54.txt 3_2x4.txt True 0.19491525423728814 0.3 454.25 [3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 6, 1, 3, 3, 3, 6, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 3, 3, 6, 3] 
dagG54.txt 3_2x4.txt True 0.19491525423728814 0.4 454.25 [3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 6, 1, 3, 3, 3, 6, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 3, 3, 6, 3] 
dagG54.txt 3_2x4.txt True 0.19491525423728814 0.5 454.25 [3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 6, 1, 3, 3, 3, 6, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 3, 3, 6, 3] 
dagG54.txt 3_2x4.txt True 0.5042372881355932 0.6 133.25 [5, 5, 1, 5, 0, 3, 1, 6, 5, 1, 5, 5, 5, 3, 3, 1, 5, 5, 3, 5, 3, 6, 3, 3, 5, 5, 5, 0, 3, 3, 5, 2, 3, 3, 5, 3, 0, 7, 2, 1, 1, 2, 3, 5, 6, 3, 7, 1, 1, 1, 7, 7, 3, 7, 7, 7, 7, 7, 7, 1, 7, 1, 3, 1, 1, 3, 7, 1, 7, 7, 3, 7, 3, 1, 3, 7, 1, 7, 3, 7] 
dagG54.txt 3_2x4.txt True 0.538135593220339 0.7 157.25 [1, 0, 5, 5, 6, 5, 7, 7, 6, 6, 5, 1, 5, 5, 7, 7, 5, 5, 5, 7, 5, 7, 5, 7, 1, 5, 0, 2, 5, 5, 7, 0, 7, 7, 7, 7, 6, 4, 7, 3, 1, 5, 7, 2, 3, 3, 4, 5, 3, 1, 3, 2, 3, 3, 1, 4, 1, 1, 3, 4, 3, 5, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 1, 5, 3, 3, 1, 3, 3, 4] 
dagG54.txt 3_2x4.txt True 0.6991525423728814 1 120.0 [6, 1, 7, 1, 7, 6, 7, 1, 4, 7, 6, 1, 7, 6, 4, 7, 1, 5, 7, 7, 4, 4, 1, 0, 6, 1, 5, 7, 4, 6, 5, 3, 2, 5, 7, 5, 7, 1, 0, 1, 3, 5, 5, 1, 7, 5, 2, 1, 1, 3, 3, 3, 5, 5, 7, 3, 1, 2, 5, 2, 3, 1, 3, 3, 1, 5, 5, 3, 0, 7, 5, 5, 5, 3, 0, 1, 1, 3, 3, 5] 
